Name,Short name,URL name,Tags,Home page,Publication scheme,Disclosure log,Notes,Created at,Updated at,Version
Prefeitura de Maria Helena - PR,"",prefeitura_de_maria_helena_pr,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Pça. Brasil, 2001 - Centro
CEP: 87-480.000
Telefone: (44) 3662-1030
Fax/Celular: (44) 3662-1577
",2011-11-01 19:29:06 -0200,2011-11-01 19:29:06 -0200,1
Prefeitura de Marialva - PR,"",prefeitura_de_marialva_pr,municipal prefeitura executivo,http://www.capitaldauvafina.com.br,"","","Endereço: Rua Santa Efigênia, 680 - Centro
CEP: 86-990.000
Telefone: (44) 3232-8383
Fax/Celular: (44) 3232-1122
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Mariana - MG,"",prefeitura_de_mariana_mg,municipal prefeitura executivo,http://www.mariana.mg.gov.br,"","","Endereço: Pça. Juscelino Kubistchek, s/n - Centro
CEP: 35-420.000
Telefone: (31) 3557-9000
Fax/Celular: (31) 3557-9041
",2011-11-01 19:26:33 -0200,2011-11-01 19:26:33 -0200,1
Prefeitura de Mariana Pimentel - RS,"",prefeitura_de_mariana_pimentel_rs,municipal prefeitura executivo,http://www.cnm.org.br,"","","Endereço: Pça. Central, S/N - Centro
CEP: 92-900.000
Telefone: (51) 3495-6123
Fax/Celular: (51) 3495-6124
",2011-11-01 19:30:22 -0200,2011-11-01 19:30:22 -0200,1
Prefeitura de Mariano Moro - RS,"",prefeitura_de_mariano_moro_rs,municipal prefeitura executivo,http://www.pmmarianomoro.com.br,"","","Endereço: Rua Miguel Detoni, 201 - Centro
CEP: 99-790.000
Telefone: (54) 3524-1141
Fax/Celular: (54) 524-1141
",2011-11-01 19:30:23 -0200,2011-11-01 19:30:23 -0200,1
Prefeitura de Marianópolis do Tocantins - TO,"",prefeitura_de_marianpolis_do_tocantins_to,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: R. Kaiapó, 140 - Centro
CEP: 77-675.000
Telefone: (63) 3535-1122
Fax/Celular: (63) 3535-1123
",2011-11-01 19:32:33 -0200,2011-11-01 19:32:33 -0200,1
Prefeitura de Maribondo - AL,"",prefeitura_de_maribondo_al,municipal prefeitura executivo,http://www.smt.com.br,"","","Endereço: Rua José Sapucaia, 01 - Centro
CEP: 57-670.000
Telefone: (82) 3270-1114
Fax/Celular: (82) 3270-1226
",2011-11-01 19:23:45 -0200,2011-11-01 19:23:45 -0200,1
Prefeitura de Maricá - RJ,"",prefeitura_de_maric_rj,municipal prefeitura executivo,http://www.marica.rj.gov.br,"","","Endereço: Rua Álvares de Castro, 346 - Centro
CEP: 24-900.000
Telefone: (21) 2637-2052
Fax/Celular: (21) 2637-8881
",2011-11-01 19:29:29 -0200,2011-11-01 19:29:29 -0200,1
Prefeitura de Marilac - MG,"",prefeitura_de_marilac_mg,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Pça. Tancredo de Almeida Neves, 79 - Centro
CEP: 35-115.000
Telefone: (33) 3292-1108
Fax/Celular: (33) 3292-1108
",2011-11-01 19:26:33 -0200,2011-11-01 19:26:33 -0200,1
Prefeitura de Marilena - PR,"",prefeitura_de_marilena_pr,municipal prefeitura executivo,http://www.brturbo.com.br,"","","Endereço: Rua Dante Pasqualetto, 855 - Centro
CEP: 87-960.000
Telefone: (44) 3448-1314
Fax/Celular: (44) 3448-1314
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Marilândia do Sul - PR,"",prefeitura_de_marilndia_do_sul_pr,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Sílvio Beligni, 200 - Centro - Centro
CEP: 86-825.000
Telefone: (43) 3428-1001
Fax/Celular: (43) 3428-1188
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Marilândia - ES,"",prefeitura_de_marilndia_es,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: R. ANGELA SAVERGNINI, Nº 93 - Centro
CEP: 29-725.000
Telefone: (27) 3724-2950
Fax/Celular: (27) 3724-1294
",2011-11-01 19:25:00 -0200,2011-11-01 19:25:00 -0200,1
Prefeitura de Mariluz - PR,"",prefeitura_de_mariluz_pr,municipal prefeitura executivo,http://www.pmmariluz.com.br,"","","Endereço: Av. Marília, 1920 - Centro
CEP: 87-470.000
Telefone: (44) 3534-1120
Fax/Celular: (44) 3534-1120
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Maringá - PR,"",prefeitura_de_maring_pr,municipal prefeitura executivo,http://www.maringa.pr.gov.br,"","","Endereço: Av. XV de Novembro, 701 - Centro
CEP: 87-013.230
Telefone: (44) 3221-1234
Fax/Celular: (44) 3221-1519
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Marinópolis - SP,"",prefeitura_de_marinpolis_sp,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça da Bandeira, 69 - Centro
CEP: 15-730.000
Telefone: (17) 3695-1101
Fax/Celular: (17) 3695-1101
",2011-11-01 19:31:56 -0200,2011-11-01 19:31:56 -0200,1
Prefeitura de Maripá de Minas - MG,"",prefeitura_de_marip_de_minas_mg,municipal prefeitura executivo,http://www.gmail.com,"","","Endereço: Pça. São Sebastião, 162 - Centro
CEP: 36-608.000
Telefone: (32) 3263-1295
Fax/Celular: (32) 3263-1295
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Maripá - PR,"",prefeitura_de_marip_pr,municipal prefeitura executivo,http://www.cidadedasorquideas.com.br,"","","Endereço: Rua Luiz de Camões, 437 - Centro
CEP: 85-955.000
Telefone: (44) 3687-1262
Fax/Celular: (44) 3687-1262
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Mariópolis - PR,"",prefeitura_de_maripolis_pr,municipal prefeitura executivo,http://www.pmmariopolis.com.br,"","","Endereço: Rua Seis, 1030 - Centro
CEP: 85-525.000
Telefone: (46) 3226-1222
Fax/Celular: (46) 3226-1224
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Mariápolis - SP,"",prefeitura_de_maripolis_sp,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Av. Pref. Bernardo Meneguethi, 800 - Centro
CEP: 17-810.000
Telefone: (18) 3586-1227
Fax/Celular: (18) 3586-1227
",2011-11-01 19:31:56 -0200,2011-11-01 19:31:56 -0200,1
Prefeitura de Marituba - PA,"",prefeitura_de_marituba_pa,municipal prefeitura executivo,http://www.oi.com.br,"","","Endereço: Rodovia BR316,KM 12 - Centro
CEP: 67-200.000
Telefone: (91) 3256-0437
Fax/Celular: (91) 3256-5777
",2011-11-01 19:27:39 -0200,2011-11-01 19:27:39 -0200,1
Prefeitura de Marizópolis - PB,"",prefeitura_de_marizpolis_pb,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Rua João Vicente de Almeida, s/n - Ribeirão Preto
CEP: 58-819.000
Telefone: (83) 3544-1041
Fax/Celular: (83) 3544-1088
",2011-11-01 19:27:57 -0200,2011-11-01 19:27:57 -0200,1
Prefeitura de Marília - SP,"",prefeitura_de_marlia_sp,municipal prefeitura executivo,http://www.marilia.sp.gov.br,"","","Endereço: Rua Bahia, 40 - Centro
CEP: 17-501.900
Telefone: (14) 3402-6000
Fax/Celular: (14) 3433-2490
",2011-11-01 19:31:56 -0200,2011-11-01 19:31:56 -0200,1
Prefeitura de Marliéria - MG,"",prefeitura_de_marliria_mg,municipal prefeitura executivo,http://www.uai.com.br,"","","Endereço: Pça. JK, 106 - Centro
CEP: 35-185.000
Telefone: (31) 3844-1160
Fax/Celular: (31) 3844-1177
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Marmeleiro - PR,"",prefeitura_de_marmeleiro_pr,municipal prefeitura executivo,http://www.marmeleiro.pr.gov.br,"","","Endereço: Av. Macalli, 255 - Centro
CEP: 85-615.000
Telefone: (46) 3525-1122
Fax/Celular: (46) 3525-1122
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Marmelópolis - MG,"",prefeitura_de_marmelpolis_mg,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua José Acelino da Silva, 18 - Centro
CEP: 37-516.000
Telefone: (35) 3625-1233
Fax/Celular: (35) 3625-1201
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Marques de Souza - RS,"",prefeitura_de_marques_de_souza_rs,municipal prefeitura executivo,http://www.marquesdesouza.com,"","","Endereço: Rua Getúlio Vargas, 796 - Centro
CEP: 95-923.000
Telefone: (51) 3705-1122
Fax/Celular: (51) 3705-1122
",2011-11-01 19:30:23 -0200,2011-11-01 19:30:23 -0200,1
Prefeitura de Marquinho - PR,"",prefeitura_de_marquinho_pr,municipal prefeitura executivo,http://www.gmail.com,"","","Endereço: Rua Sete de Setembro, S/N - Centro
CEP: 85-168.000
Telefone: (42) 3648-1102
Fax/Celular: (42) 3648-1102
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Martinho Campos - MG,"",prefeitura_de_martinho_campos_mg,municipal prefeitura executivo,http://www.bdonline.com.br,"","","Endereço: ua Professor Coltinho 340 - Centro
CEP: 35-606.000
Telefone: (37) 3524-1275
Fax/Celular: (37) 3524-1194
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Martinópole - CE,"",prefeitura_de_martinpole_ce,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. Capitão Brito, S/N - Centro
CEP: 62-450.000
Telefone: (88) 3627-1300
Fax/Celular: (88) 3627-1049
",2011-11-01 19:24:48 -0200,2011-11-01 19:24:48 -0200,1
Prefeitura de Martinópolis - SP,"",prefeitura_de_martinpolis_sp,municipal prefeitura executivo,http://www.stetnet.com.br,"","","Endereço: Av. Cel. João Gomes Martins, 525 - Centro
CEP: 19-500.000
Telefone: (18) 3275-9500
Fax/Celular: (18) 3275-9500
",2011-11-01 19:31:56 -0200,2011-11-01 19:31:56 -0200,1
Prefeitura de Martins - RN,"",prefeitura_de_martins_rn,municipal prefeitura executivo,http://www.brisanet.com.br,"","","Endereço: Rua Joaquim Inácio, 102 - Centro
CEP: 59-800.000
Telefone: (84) 3391-2289
Fax/Celular: (84) 3391-2289
",2011-11-01 19:29:42 -0200,2011-11-01 19:29:42 -0200,1
Prefeitura de Martins Soares - MG,"",prefeitura_de_martins_soares_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Tomás Huebra Turibe, 28 - Centro
CEP: 36-972.000
Telefone: (33) 3342-2028
Fax/Celular: (33) 3342-2029
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Maruim - SE,"",prefeitura_de_maruim_se,municipal prefeitura executivo,http://www.maruimnet.com.br,"","","Endereço: Pça. Barão de Maruim, s/n - Centro
CEP: 49-770.000
Telefone: (79) 3275-1371
Fax/Celular: (79) 3275-1808
",2011-11-01 19:31:20 -0200,2011-11-01 19:31:20 -0200,1
Prefeitura de Marumbi - PR,"",prefeitura_de_marumbi_pr,municipal prefeitura executivo,http://www.prefmarumbi.com.br,"","","Endereço: Rua Ver. João Fuzeti, 800 - Cx. Postal 5 - Centro
CEP: 86-910.000
Telefone: (43) 3441-1212
Fax/Celular: (43) 3441-1212
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Marzagão - GO,"",prefeitura_de_marzago_go,municipal prefeitura executivo,http://www.marzagao.go.gov.br,"","","Endereço: Av. Bernardo Sayão, 260 - Centro
CEP: 75-670.000
Telefone: (64) 3450-1700
Fax/Celular: (64) 3450-1160
",2011-11-01 19:25:18 -0200,2011-11-01 19:25:18 -0200,1
Prefeitura de Mascote - BA,"",prefeitura_de_mascote_ba,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: R. Boa Ventura Elias Ribeiro, 145 - Centro
CEP: 45-870.000
Telefone: (73) 3625-2160
Fax/Celular: (73) 3625-2158
",2011-11-01 19:24:22 -0200,2011-11-01 19:24:22 -0200,1
Prefeitura de Massapê - CE,"",prefeitura_de_massap_ce,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Major José Paulino, 191 - Centro
CEP: 62-140.000
Telefone: (88) 3643-1499
Fax/Celular: (88) 3643-1066
",2011-11-01 19:24:48 -0200,2011-11-01 19:24:48 -0200,1
Prefeitura de Massapê do Piauí - PI,"",prefeitura_de_massap_do_piau_pi,municipal prefeitura executivo,,"","","Endereço: Av. Pedro Martins, 642 - Centro
CEP: 64-573.000
Telefone: (89) 3473-0098
Fax/Celular: (89) 3473-0098
",2011-11-01 19:28:37 -0200,2011-11-01 19:28:37 -0200,1
Prefeitura de Massaranduba - PB,"",prefeitura_de_massaranduba_pb,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Rua José Benicio de Araújo, 121 - Centro
CEP: 58-120.000
Telefone: (83) 3399-1021
Fax/Celular: (83) 3399-1021
",2011-11-01 19:27:57 -0200,2011-11-01 19:27:57 -0200,1
Prefeitura de Massaranduba - SC,"",prefeitura_de_massaranduba_sc,municipal prefeitura executivo,http://www.massaranduba.sc.gov.br,"","","Endereço: Rua 11 de Novembro, 2765 - Centro
CEP: 89-108.000
Telefone: (47) 3379-1223
Fax/Celular: (47) 379-1570
",2011-11-01 19:31:03 -0200,2011-11-01 19:31:03 -0200,1
Prefeitura de Mata de São João - BA,"",prefeitura_de_mata_de_so_joo_ba,municipal prefeitura executivo,http://www.pmsj.ba.gov.br,"","","Endereço: Pça. Barão Açu da Torre, s/n - Centro
CEP: 48-280.000
Telefone: (71) 3635-1310
Fax/Celular: (71) 3635-1668
",2011-11-01 19:24:22 -0200,2011-11-01 19:24:22 -0200,1
Prefeitura de Mata Grande - AL,"",prefeitura_de_mata_grande_al,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Ubaldo Malta, 107 - Centro
CEP: 57-540.000
Telefone: (82) 3642-1105
Fax/Celular: (82) 3642-1151
",2011-11-01 19:23:45 -0200,2011-11-01 19:23:45 -0200,1
Prefeitura de Mata Roma - MA,"",prefeitura_de_mata_roma_ma,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Praça Gov. José Sarney, 100 - centro
CEP: 65-510.000
Telefone: (98) 3475-1010
Fax/Celular: (98) 3475-1010
",2011-11-01 19:25:39 -0200,2011-11-01 19:25:39 -0200,1
Prefeitura de Mata - RS,"",prefeitura_de_mata_rs,municipal prefeitura executivo,http://www.gpsnet.com.br,"","","Endereço: Rua do Comércio, 495 - Centro
CEP: 97-410.000
Telefone: (55) 3259-1122
Fax/Celular: (55) 3259-1122
",2011-11-01 19:30:23 -0200,2011-11-01 19:30:23 -0200,1
Prefeitura de Mata Verde - MG,"",prefeitura_de_mata_verde_mg,municipal prefeitura executivo,http://www.byanet.com.br,"","","Endereço: Pça. José Caires de Lima, 41 - Centro
CEP: 39-915.000
Telefone: (33) 3722-1122
Fax/Celular: (33) 3722-1104
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Mataraca - PB,"",prefeitura_de_mataraca_pb,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Daniel Toscano, 28 - Centro
CEP: 58-292.000
Telefone: (83) 3297-1130
Fax/Celular: (83) 3297-1030
",2011-11-01 19:27:57 -0200,2011-11-01 19:27:57 -0200,1
Prefeitura de Mateiros - TO,"",prefeitura_de_mateiros_to,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Av. Maranhão quadra22 lote06 - Centro
CEP: 77-593.000
Telefone: (63) 3534-1008
Fax/Celular: (63) 3534-1009
",2011-11-01 19:32:33 -0200,2011-11-01 19:32:33 -0200,1
Prefeitura de Matelândia - PR,"",prefeitura_de_matelndia_pr,municipal prefeitura executivo,http://www.matelnet.com.br,"","","Endereço: Av. Duque de Caxias, 800 - Centro
CEP: 85-887.000
Telefone: (45) 3262-8350
Fax/Celular: (45) 3262-8384
",2011-11-01 19:29:07 -0200,2011-11-01 19:29:07 -0200,1
Prefeitura de Materlândia - MG,"",prefeitura_de_materlndia_mg,municipal prefeitura executivo,http://www.pmm.mg.gov.br,"","","Endereço: Pça. Francelino Pereira, 10 - Centro
CEP: 39-755.000
Telefone: (33) 3427-1129
Fax/Celular: (33) 3427-1129
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Matões do Norte - MA,"",prefeitura_de_mates_do_norte_ma,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Dr. Antônio Sampaio, 100 - Centro
CEP: 65-468.000
Telefone: (98) 3455-1052
Fax/Celular: (98) 3455-1051
",2011-11-01 19:25:40 -0200,2011-11-01 19:25:40 -0200,1
Prefeitura de Matões - MA,"",prefeitura_de_mates_ma,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Duque de Caxias, 311 - Centro
CEP: 65-645.000
Telefone: (99) 3576-1160
Fax/Celular: (99) 3576-1210
",2011-11-01 19:25:40 -0200,2011-11-01 19:25:40 -0200,1
Prefeitura de Mateus Leme - MG,"",prefeitura_de_mateus_leme_mg,municipal prefeitura executivo,http://www.mateusleme.mg.gov.br,"","","Endereço: Rua Pereira Guimarães, 8 - Centro
CEP: 35-670.000
Telefone: (31) 3537-5800
Fax/Celular: (33) 3535-4151
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Mathias Lobato - MG,"",prefeitura_de_mathias_lobato_mg,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Pça. Arthur Bernardes, 30 - Centro
CEP: 35-110.000
Telefone: (33) 3284-1426
Fax/Celular: (33) 3284-5504
",2011-11-01 19:26:34 -0200,2011-11-01 19:26:34 -0200,1
Prefeitura de Matias Barbosa - MG,"",prefeitura_de_matias_barbosa_mg,municipal prefeitura executivo,http://www.powerline.com.br,"","","Endereço: Av. Cardoso Saraiva, 305 - Centro
CEP: 36-120.000
Telefone: (32) 3273-1344
Fax/Celular: (32) 32731515-1344
",2011-11-01 19:26:35 -0200,2011-11-01 19:26:35 -0200,1
Prefeitura de Matias Cardoso - MG,"",prefeitura_de_matias_cardoso_mg,municipal prefeitura executivo,http://www.matiascardoso.mg.gov.br,"","","Endereço: Av. Hudson Charles, s/n - Alto Bonito
CEP: 39-478.000
Telefone: (38) 3616-3141
Fax/Celular: (38) 3616-3141
",2011-11-01 19:26:35 -0200,2011-11-01 19:26:35 -0200,1
Prefeitura de Matias Olímpio - PI,"",prefeitura_de_matias_olmpio_pi,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça. São Miguel, 101 - Centro
CEP: 64-150.000
Telefone: (86) 3340-1416
Fax/Celular: (86) 3340-1416
",2011-11-01 19:28:37 -0200,2011-11-01 19:28:37 -0200,1
Prefeitura de Matina - BA,"",prefeitura_de_matina_ba,municipal prefeitura executivo,http://www.matina.ba.gov.br,"","","Endereço: Pça. Helena Carmem de Castro Donato - Centro
CEP: 46-480.000
Telefone: (77) 3643-1010
Fax/Celular: (77) 962-1008
",2011-11-01 19:24:22 -0200,2011-11-01 19:24:22 -0200,1
Prefeitura de Matinha - MA,"",prefeitura_de_matinha_ma,municipal prefeitura executivo,http://www.elo.com.br,"","","Endereço: Av. Major Heráclito, s/n - Centro
CEP: 65-218.000
Telefone: (98) 3357-1650
Fax/Celular: (98) 3357-1400
",2011-11-01 19:25:39 -0200,2011-11-01 19:25:39 -0200,1
Prefeitura de Matinhas - PB,"",prefeitura_de_matinhas_pb,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Avenida Governador Antônio Marins, s/n - Centro
CEP: 58-128.000
Telefone: (83) 3637-1001
Fax/Celular: (83) 3637-1001
",2011-11-01 19:27:57 -0200,2011-11-01 19:27:57 -0200,1
Prefeitura de Matinhos - PR,"",prefeitura_de_matinhos_pr,municipal prefeitura executivo,http://www.matinhos.pr.gov.br,"","","Endereço: Rua Pastor Elias Abrahão, 22 - Centro
CEP: 83-260.000
Telefone: (41) 3452-8000
Fax/Celular: (41) 3452-8009
",2011-11-01 19:29:08 -0200,2011-11-01 19:29:08 -0200,1
Prefeitura de Matipó - MG,"",prefeitura_de_matip_mg,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Pça. da Independência, 242 - Centro
CEP: 35-367.000
Telefone: (31) 3873-1749
Fax/Celular: (31) 3873-1645
",2011-11-01 19:26:35 -0200,2011-11-01 19:26:35 -0200,1
Prefeitura de Mato Castelhano - RS,"",prefeitura_de_mato_castelhano_rs,municipal prefeitura executivo,http://www.matocastelhano-rs.com.br,"","","Endereço: Rua Sílvio Manfroi, 1 - Centro
CEP: 99-180.000
Telefone: (54) 3615-0202
Fax/Celular: (54) 3313-3822
",2011-11-01 19:30:23 -0200,2011-11-01 19:30:23 -0200,1
Prefeitura de Mato Grosso - PB,"",prefeitura_de_mato_grosso_pb,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Rua Cirilo José de Lima, 58 - Centro
CEP: 58-832.000
Telefone: (83) 3442-1001
Fax/Celular: (83) 3442-1000
",2011-11-01 19:27:57 -0200,2011-11-01 19:27:57 -0200,1
Prefeitura de Mato Leitão - RS,"",prefeitura_de_mato_leito_rs,municipal prefeitura executivo,http://www.matoleitao-rs.com.br,"","","Endereço: Rua Leopoldo Aloisio Hinterholz, 710 - Centro
CEP: 95-805.000
Telefone: (51) 3784-1085
Fax/Celular: (51) 3784-1085
",2011-11-01 19:30:23 -0200,2011-11-01 19:30:23 -0200,1
Prefeitura de Mato Queimado - RS,"",prefeitura_de_mato_queimado_rs,municipal prefeitura executivo,http://www.matoqueimado-rs.com.br,"","","Endereço: Rua Monsenhor Woski, 1300 - Centro
CEP: 97-935.000
Telefone: (55) 3613-8188
Fax/Celular: (55) 3355-1208
",2011-11-01 19:30:23 -0200,2011-11-01 19:30:23 -0200,1
Prefeitura de Mato Rico - PR,"",prefeitura_de_mato_rico_pr,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Principal, S/N - Centro
CEP: 85-240.000
Telefone: (42) 3633-1160
Fax/Celular: (42) 3633-1160
",2011-11-01 19:29:08 -0200,2011-11-01 19:29:08 -0200,1
Prefeitura de Matão - SP,"",prefeitura_de_mato_sp,municipal prefeitura executivo,http://www.matao.sp.gov.br,"","","Endereço: Rua Oreste Bozelli, 1165 - Centro
CEP: 15-990.900
Telefone: (16) 3383-4077
Fax/Celular: (16) 3383-4085
",2011-11-01 19:31:56 -0200,2011-11-01 19:31:56 -0200,1
Prefeitura de Mato Verde - MG,"",prefeitura_de_mato_verde_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Av. Pres. Castelo Branco, 195 - Centro
CEP: 39-524.000
Telefone: (38) 3813-1155
Fax/Celular: (38) 3813-1338
",2011-11-01 19:26:35 -0200,2011-11-01 19:26:35 -0200,1
Prefeitura de Matos Costa - SC,"",prefeitura_de_matos_costa_sc,municipal prefeitura executivo,http://www.conection.com.br,"","","Endereço: R. Manoel Lourenço de Araújo, 137 - Centro
CEP: 89-420.000
Telefone: (49) 3572-1121
Fax/Celular: (49) 3572-1270
",2011-11-01 19:31:03 -0200,2011-11-01 19:31:03 -0200,1
Prefeitura de Matozinhos - MG,"",prefeitura_de_matozinhos_mg,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Pça. Bom Jesus, 99 - Centro
CEP: 35-720.000
Telefone: (31) 3712-4144
Fax/Celular: (31) 3712-4154
",2011-11-01 19:26:35 -0200,2011-11-01 19:26:35 -0200,1
Prefeitura de Matrinchã - GO,"",prefeitura_de_matrinch_go,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Gerciron Pereira Dias, 858 - Setor Nova Esperança
CEP: 76-730.000
Telefone: (62) 3391-1151
Fax/Celular: (62) 3391-1151
",2011-11-01 19:25:18 -0200,2011-11-01 19:25:18 -0200,1
